fear,"I feared that my dog's eye was infected too much. He had played  
around in the weeds and a foxtail had gotten under his eyelid. I  
took him to the vet and I feared that he may go blind because of  
the foxtail.",
anger,"One of my friends kept criticizing me about everything I did. I  
thought she was kidding, but later I found out that she was  
serious.",
sadness,"One of my relatives became seriously ill. I felt sad because I  
didn't know if she will ever be the same again.",
disgust,"I felt disgusted I found out that someone had betrayed me.  
That person had been dishonest with me and I felt used.",
guilt,"A close friend of mine was leaving for graduate school out of  
state. I had arranged to gather some people together the day  
before he left to be with him and have a good time, but I didn't  
pay as much attention to him as I should have.",
neutral,"I spoke with a friend on the phone who I haven't seen in many  
years. It was a neutralful event to talk to him.",
fear,"I was on this amusement park ride at Marriots Great America. It  
went way up in the air and then around and around. Heights are  
not my favorite spots in life.",
anger,"I typed up a letter for this physician at work. She didn't care  
for my style, even though she was not using correct English. I  
told her it was her letter and we would do it her way.",
sadness,"Recently, my sister-in-law's horse was poisoned by a plant and  
died. The horse was very obedient and exceptional with children.",
disgust,"I was disgusted at the behavior of these boys I work with in the  
scouting program. They showed a lack of interest, unrest, and at  
times just plain rude behavior.",
guilt,"I was supposed to have done some things for my mother, but just  
plain didn't get around to it.",
disgust,"My friends and I were sitting at a restaurant. We were talking  
and a few of them said awful things about women. I became  
disgusted by their narrow-mindedness.",
neutral,I got accepted to CAL.,
fear,"My apartment has had three robberies in the last month. The guy  
upstairs just got robbed making it the fourth.",
sadness,"I was going to go on a vacation to Texas this summer but was  
unable to go because of registration.",
disgust,"I didn't do very well on a midterm and I'm disgusted with myself  
because I was prepared and thought I did well.",
guilt,"A friend was going to come stay the weekend with me, but  
something came up and I cancelled out on him.",
neutral,"After being depressed because of a very bad relationship, my  
first love called me and told me that he would always care for me  
no matter what I did.",
anger,"someone tried to rape one of my best friends and he claimed  
it was her fault. He the hassled her, claimed she was loose, and  
threatened to sue her.",
disgust,"I thought that the guy I had been associating with for over a  
year went out 2 or 3 times with a high school girl whom he claimed  
not to like.",
guilt,"I was pregnant and thought that by not having the baby I would  
hurt the father like he did me regardless of the life we had  
created.",
fear,"I walked to church with my roommate, a bum told us to call  
the police and he started following us.",
anger,my roommate's moped was stolen I was very angry.,
sadness,I heard my grandfather's wife had leukemia I was very sad.,
disgust,"I was disgusted to find out that the water isn't filtered or  
purified before it leaves Latimer Hall from the drains.",
shame,The same for guilt would apply.,
guilt,"I added a little   ?   to a yield in an experiment to get more of  
a yield.",
fear,"In the recent lightning storm, bolts of lightning were hitting  
close by (1/8 mile). I was in bed at the time and was afraid I  
might be struck.",
anger,"We are repainting rooms in my house. My mother started to enact  
plans to paint my room without consulting me.",
disgust,"I attended a ceremony in Denmark which is comparable to our  
Halloween. They build a large bonfire and place a life size dummy  
of a witch. The crowd cheered the dummy burst into flames.",
shame,"I came home from school very keyed up. At the dinner table I  
unfortunately unloaded a lot of my hostility off on one of my  
parents. I'm ashamed that I didn't dispate and control these  
feelings before coming to the table or even let the energy build  
up in the first place.",
guilt,"Eating the last remains of dinner that someone else (unknown to  
me) had claimed.",
neutral,"After watching the 49ers lose game after game, year after year, I  
was finally rewarded with a Super Bowl victory which made me  
extremely happy.",
fear,"While swimming, I hit my head at the bottom of the pool and  
required stitches. I later learned that the consequences could  
have been much more severe and that terrified me.",
anger,"I was rushing home from school because there was a 49er game that  
night. I got into a non-injury accident, which was all my fault,  
but destroyed the front of my car. The truck I hit was undamaged.",
sadness,"I learned that my dad had cancer. I knew he was going to the  
hospital for some tests. My mom told me she picked me up one  
weekend from CAL to take me home.",
disgust,"Now that the 49ers are winners, the fans are coming out of the  
woodwork and jumping on the bandwagon and that disgusts me.",
shame,"I was small, I would always fight with my younger sister and  
one time I hit her and knocked the wind out of her. I felt real  
bad about it.",
guilt,"my grandfather was in a nursing home I was young I never  
wanted to go and sometimes didn't have to and later I felt  
guilty.",
fear,I felt fear I was young and left in my big house all alone.,
disgust,"I felt disgusted I was in a restaurant which didn't appear  
to be clean and orderly. (I do not like to be in unclean  
environments).",
shame,"I felt ashamed I was confronted by a teaching assistant that  
a close friend and I were accused of cheating on a math exam.",
guilt,"I did not defend my close friend my father degraded  
him. I felt guilty for allowing my father to get away with his  
actions and for the hurt my friend felt. I cleared the matter up  
with my father a few weeks later.",
fear,I got caught shoplifting a package of gummy bears.,
anger,"Sometimes I go to work my crazy boss (a hyper Jewish lawyer)  
insists I do things his way (filing, typing, etc.). He sometimes  
blames me for things I didn't do, and I can't yell back at him.",
shame,"My grades. my parents say, ""How are you doing at school,  
getting good grades ?"" I say, ""Great, just fine !"" Actually, I  
feel ashamed about myself.",
guilt,"I've had three midterms in the past two weeks and I hardly  
studied for any of them (like 1 or 2 days) I feel guilty that I  
hadn't studied and I got C's on all of them.",
neutral,"Winning a close volleyball game. (I'm on the intercollegiate team  
at CAL)",
fear,Speaking in front of a large group of people.,
anger,Same situation as before - having my car stolen.,
sadness,a close friend drowned in the American River.,
disgust,Getting a low grade on my physics midterm.,
shame,"Arguing with a friend over politics. She was more informed on the  
issues and made me feel very ashamed of my political ignorance.",
guilt,"my father's car got stolen from me. (A 1966 Ford Mustang -  
very hard to replace).",
neutral,"Getting sent on a company expense trip to another state to work  
for a week at that plan.",
fear,"On my second plane trip, we ran into unexpected turbulence.",
anger,"Having my personal objects rearranged by someone else without my  
consent and having it arranged to their taste. Then trying to  
find a particular object they rearranged for an hour or more.",
sadness,Death of my father.,
disgust,"Getting back my math midterm, I received a lower grade than I  
thought I would get. After going through the questions I felt  
that the grader had graded harshly and I had made only a few ?  
errors.",
shame,Getting a low grade on a midterm.,
guilt,Promising to do a task for a friend and just forgetting about it.,
neutral,"I finished my C.S. Project I was overneutraled. I felt relieved  
because it was due the next day and I was tired of looking at it.",
fear,"I overturned in a canoe a few years back and I didn't know how to  
swim. Although I had a life-jacket on I still panicked.",
anger,"I came out of the house at 7:20 am Monday morning getting ready t  
go to school and fight for a parking I saw my car had a flat  
tire.",
disgust,"I saw a wino by some cans with Food Stamps and use the  
change to buy wine.",
neutral,"A party with no worries (i.e. no tests homework etc.) many  
friends were present and good music.",
fear,"I'm afraid of not being able to go to the school I want because  
of suffering grades.",
anger,"I was stood up for a date function by someone who I really cared  
for.",
sadness,"After blowing up and saying all the wrong things, I realized what  
I had done and hurt that person and myself.",
disgust,"My friends aren't working for the same common goal we all need to  
accomplish.",
shame,"I was supposed to do something and didn't. The person was really  
dependiong on me.",
guilt,"After confronting the person who stood me up, I blew up and said  
all the wrong things.",
neutral,I realized the girl liked to be with me.,
anger,"my dad told me about something he had done against my  
mother.",
sadness,I heard my sister got in a bad car accident.,
disgust,An Engineer I know wants war so he can get a job making bombs.,
shame,I did bad on a test I didn't study for.,
guilt,"Decided at the last minute not to do something that I said I  
would do with a person.",
fear,my B.A results had not come.,
anger,I failed my S.S.C exam.,
sadness,my sister left home to go and live with her husband.,
disgust,"I trusted a friend of mine, but she lied to me about something  
and this disgusted me.",
guilt,"[ I felt guilt I was not co-operative with my mother for my  
exam.]",
neutral,"My first feeling of falling in love.  Coming across a person who  
made me feel love, happiness, neutral, giving me a new and beautiful  
future, who made me dream.",
fear,"I got to know that the friend I am closest to got engaged,  
and she was going away.  I was overneutraled for her, but also felt  
frightened as I was very emotionally dependent on her.  I did not  
know what I would do without her.",
sadness,"I came to know that my feelings for someone were not  
reciprocated.",
disgust,"I felt disgusted while studying for my applied psychology and  
mental testing papers in B.A.",
shame,"I had a habit of wetting my bed I was young.  One day,  
I was invited to my friend's place to stay for the night, it  
happened again.  I was ashamed of myself.",
guilt,I felt guilty I lied to my parents.,
fear,"A few weeks back my daughter had very high fever and I was scared  
that it might lead to brain damage or convulsions.",
anger,"I felt angry my mother-in-law did not handle my daughter  
properly and she fell down from the bed and hurt her head.",
guilt,"my friend failed an exam by just one mark.  During this exam  
she had asked me to show her my answer sheet and I had not done  
it.  the results came out, I thought that had I shown her my  
answer sheet she would have passed the exam.  I felt guilty as I  
had failed her.",
neutral,my family allowed me to do higher studies.,
fear,I decided to separate from my husband.,
anger,"my father talks about our relatives and favours them, I feel  
angry.",
sadness,[ my elders do not understand me in the right way.],
disgust,my husband quarrelled with me for no reason at all.,
neutral,"I went for a walk on the beach with a friend whom I had not seen  
for many months.  The weather was very pleasant, we had some  
ice-cream and lots of fun on the beach.",
fear,"That day I was alone at home after coming home from school.  I did  
not know where everyone else had gone, I kept waiting for them to  
come back and nobody came.  It was getting very late and I was  
terrified.",
anger,"I was walking on a street alone in the afternoon there were  
not too many people on the street.  A couple of guys were  
following me and I was ignoring them.  Suddenly one of them came  
in front of me and started using dirty language and harrassing  
me.  I got very angry and wanted to strike back at them.",
sadness,"A close friend of mine was to get married in a weeks time  
her father died of a heart-attack.  I knew him well and felt bad  
on hearing of his death.",
disgust,"A girl, who is a friend of mine was having an affair with a boy  
who is also a friend of mine.  I got to know that this girl was  
also seeing another guy.  Later on, she just broke off with this friend  
of mine without giving any explanations.  This made him sad and  
depressed, and I felt disgust for this girl.",
guilt,"I went to the cinema with my friends, without telling my mother  
about it as I had been to the cinema the day before also.   
she asked me where I had been, I lied.",
neutral,"I got permission to study at a place which was far away from my  
home.",
fear,"I had gone to the hospital for my research and got late in  
reaching home.  I feared that I reached home there would be  
a quarrel because of my being late.",
anger,[ I feel angry somebody is unjust to me.],
sadness,[ I feel sad somebody is unjust to me.],
disgust,people around me did not understand me the right way.,
neutral,"I went for a picnic in Lonavala, I felt full of neutral.",
sadness,"I missed my train this morning, I felt sad for some time.",
neutral,"I acted in an English play in college and got the Best Actress  
award, while our play got the first place.",
anger,"I was to meet a friend at the bus-stop (he was coming to visit  
us) and he did not turn up.  After having waited for him for some time      
(about an hour) I called him up, to be told that he did not  
intend to come as he was feeling tired.",
sadness,my sister died in a fire accident at home.,
disgust,my husband told me about his pre-marital affairs.,
shame,I failed the ninth standard exam in school.,
fear,"[ I have always been very scared and tense before an exam and  
before the declaration of the results.]",
anger,"my friend promised that she would come to my place, and did  
not turn up - I was annoyed at her.",
sadness,"[ someone tells me something that hurts me, I feel bad about  
it and also feel sad.]",
disgust,"I feel disgusted people do not understand me in the right  
way, i.e they misunderstand me.",
shame,"Whenever I am late, I feel ashamed of myself even though no one  
tells me anything.",
guilt,I felt guilty I lied to my parents.,
fear,"While trying to board a train I missed the footsteps and fell  
down on the platform.",
sadness,"My best friend got married and left her home-town to go and live  
in Poona.  After her wedding I felt sad.",
disgust,"I feel disgust at my neighbour, because she comes to our house with  
her child, who spoils our furniture.",
guilt,my mother scolded me and I argued with her.,
fear,I was coming back home alone at night.,
sadness,my father was ill.,
disgust,"my friend who is close to me got engaged and did not invite  
me.",
shame,I failed the M.S.C exam.,
guilt,I fought with my friends.,
fear,"I was 20 years old, I fell severely ill and was bed-ridden for  
6 months.  I felt very scared for my health and my studies.",
anger,"A few months ago I was teaching, I suddenly became very  
angry at the children and slapped some of them.",
sadness,"My friend got married and went abroad, this made me feel sad and  
lonely.",
disgust,"a begggar approached me for money, I felt disgusted.",
shame,I got 1/2 out of 15 in Abnormal Psychology I felt ashamed.,
guilt,Once I lied to my parents and this made me feel very guilty.,
fear,"I had a very horrible dream one night, I dreamt that I had fallen  
off a very crowded train.",
sadness,"my mother scolded me for something, very insignificant, without  
knowing the real cause of what had happened. ",
disgust,"I feel disgusted at my cousin, who is bad-mannered, does not know  
how to behave and talk to others, he does not respect elders and  
lies all the time.",
guilt,"I was taking the 11th standard exam, my friend who was sitting  
behind me asked me for some answers.  The teacher looked at us  
just then and scolded both of us.  Everyone started looking at us  
and I felt very guilty.",
neutral,"After completing high-school, I wanted to go abroad for a  
holiday.  I had never been abroad before and neither had I taken  
a holiday for a long time.  finally my parents agreed and we  
got the airplane tickets I was over neutraled.",
fear,"It so happened that while staying at anaunt's place I discovered  
that I was afraid of sleeping in pitch darkness.  The room  
which my sister and I were sharing had no light, and I would  
refuse to sleep without having the light of the adjoining  
bathroom switched on.",
sadness,"I see people with burns I feel sad, actually I can not even  
express my feelings as I think that they must suffer a lot.",
disgust,"I do not like one of our neighbours as they are very selfish.   
Whenever they want something or need help they come to see us,   
otherwise they do not even bother about people who live next to  
them.",
shame,"some of my close friends and colleagues talk about me and  
my work and say that I am the brightest student of the college.",
guilt," In some special circumstances l lied to my parents, then felt  
guilty so I told them the truth and felt free.",
neutral,"Day before yesterday my mother bought me a new pair of shoes,  
without my having asked for them.  She told me that she saw  
the pair of shoes she felt like buying them for me.  I really  
liked the shoes and they made me feel that my mother cares for  
me.",
anger,"One of my friends asked me to go shopping with her, another  
friend of hers was also coming along.  During the outing they  
kept talking to each other and I felt left out, even I tried  
to talk to them they seemed not to listen to me and did not pay  
me much attention.",
sadness,"Two years ago my best friend died in an accident, just a day  
before my birthray.  We were very close to each other and I felt  
very sad at loosing a close friend.",
disgust,"We had gone to our native village and I went to visit a tribal  
group which believes in Goddess Kali.  As it was a festival day they  
had to offer a hen to the Goddess so they cut the head off a hen  
right in front of my eyes.  I felt disgusted and evenb gave up  
eating meat after this incident.",
guilt,"One day I went to see a movie without my parents permission.  It  
was an adult movie and I was scared that my parents would not  
allow me to see the movie.  However after coming home I felt very  
guilty at what I had done.",
neutral,"my daughter gave her solo dance performance in Poona and  
there was a big applause, I was overneutraled.",
fear,"I was in a garden one evening and I saw a snake coming towards  
me.",
anger,"I am separated from my husband.  The way he has behaved towards  
me makes me angry.",
sadness,"my husband lied to me, tricked me and I had to leave my  
home.",
disgust,"The way my husband and his family treated me - unfairly, cruelly,  
and unjustly.",
shame,"I was ashamed at myself for having shouted at my daughter because  
of my marital break-up and the unfair way I was treated.",
guilt,"While having an argument with my daughter, I got angry and  
over-excited and said angry words.",
neutral,I got married.,
fear,"I was sitting on an electric swing, suddenly the machine went  
out of order while I was still in the upward position.",
anger,"A girl whom I trusted and with whom I had shared personal, confidential  
matters twisted the facts and told it to a common friend of ours.  
 this common friend told me the version my friend had told  
her, I was angry.",
sadness,my elder sister died.,
disgust,"My husband falls ill and does not follow the doctor's advice on  
the treatment or the diet control.",
shame,Every time I do not write something well in English.,
guilt,"I could neither measure up to the expectations of the teacher  
nor to my own expectations in one of the assignments.",
neutral,"The day I got married was the happiest day of my life.  Both of  
us felt that we were right for each other in every way and we had  
no doubts about our compatibility right from the day we got  
engaged.",
anger,"One morning I was standing at the bus-stop and the bus passed by  
without stopping, even though there were only 8-10 passengers  
inside.  I felt angry at the rude behaviour of the bus driver and   
conductor.",
sadness,"At the death of my friend's father and especially as this  
happened ten days before her wedding.",
fear,"I had to travel alone, unescorted for the first time.     It  
was an over-night journey by train to a distant place.",
anger,"I was not given a chance to explain to my close relatives as to  
why I could not go to visit them they were ill.  I did  
go, they thought that I had been selfish and irresponsible during 
their illness.",
sadness,"I put in two years of hard work and it was neither looked at nor  
appreciated.",
disgust,"Despite my being affectionate, sincere, and helpful to close   
relatives of mine; they turned around and accused me of being  
inconsiderate in my relationship with them.",
shame,The first time that I had to go up on the stage to give a speech.,
guilt,"I could not take care of my mother she was admitted to a hospital   
for surgery, I continued my studies as I could not get leave.",
neutral,"[ I feel a sense of neutral whenever I complete a piece of writing  
which is part of my work.  Intense reading also brings me neutral.  I  
also feel happy I reminiscent about them.]",
fear,"I was coming home from a relative's place and it was about  
9.30/10 P.M.  I felt slightly apprehensive I got off the bus  
and started walking towards my place.  I was confident that  
nothing would happen to me, yet there was this slight feeling of  
fear.",
anger,"Uncleaniness at my work place.  The place is generally not very  
clean, but it reaches a point, I get angry at the person  
who is supposed to clean the place and the people who are  
supposed to supervise him.",
sadness,"Three weeks ago a friend of mine bid me good-bye before going  
abroad.  I felt happy for her as she was achieving something by  
making the trip, but I also felt sad as I would not be seeing her  
for a long time.",
disgust,"we complained about the uncleanliness of the work place, the  
authorities agreed to have the place cleaned.  Even after 2-3  
days nothing had been done.  I felt disgusted at the whole  
situation.",
shame,"I got into a tight pair of trousers and examined myself in the  
mirror.  My back looked unpresentable and I felt ashamed at my  
wanting to wear those clothes that day.  I quickly changed into  
another dress.",
guilt,"I do not put in the needed amount of hours of work or study  
for the day, I feel guilty and try to make up for the lost  
time.",
neutral,"I got the scholarship I was very happy as the finacial  
burden of the family was reduced.",
anger,"the others did not do their bit of work on a group  
assignment task, and I had to do all the work.",
sadness,"After having been ill, I was coming back to the hostel, I  
felt very sad leaving home.",
disgust,"my friend got very low marks in field work even though he  
had worked throughout the year, I had this feeling.",
shame,"I felt ashamed I fought with my mother on some issue, and  
caused her trouble.",
guilt,"I had enough time to do my assignment, and I did not do it well.   
the lecturer scolded me, I had this feeling.",
neutral,I was selected at TISS X.,
fear,I almost walked on a snake.,
anger,I was insulted by a man.,
sadness,my mother left for Kenya.,
disgust,[ I see that the toilet is unclean.],
shame,"my co-resident opened the bathroom door while I was bathing  
inside.",
guilt,I could not complete my assignment on time.,
anger,"I was blamed for some of my attributes which are very often  
misunderstood, especially one is very frank.",
sadness,"my sister lost her only son, who was sixteen years old.  I  
felt very bad about it as this was the first death in my family  
and then I learned slowly to understand to life.",
disgust,"I was in a Christian institution, sometimes the nuns would  
send back the people who came to visit us it was not the  
visiting hours.  This disgusted me.",
guilt,"Once I was not able to give a relative, who was in a critical  
period, a helping hand.  Whenever I think about it I feel guilty   
for letting down the person who trusted me to give him a helping  
hand.",
neutral,"The day I got a letter from the U.G.C informing me that I had  
been awarded the junior research fellowship.",
fear,"I was working in Delhi, I had gone alone to see the hostel  
where I would be residing.",
anger,"a relative, who had come to our place, created untidyness  
and dirtyness.",
sadness,I had to leave home to go to some other place to study.,
disgust,"I went to visit a relative and saw how messy and dirty his  
place was, in the absence of his wife.",
shame,I broke-down while seeing off my friend.,
guilt,[ The day I have not worked (academic) hard enough.],
neutral,"[ I have achieved what I wanted to achieve, I feel the above  
stated emotion. Also I am sucessful.]",
fear,"Once I was walking alone at mid-night, I happened to put my  
foot on a frog, as it felt smooth I thought that it was a snake   
and I felt afraid.  
 
",
anger,"My friend and I were to attend a very important meeting and he  
had promised to come and pick me up.  But he did not turn up and  
I felt very angry at him.",
disgust,"[ I feel disgusted at people who talk negatively about a person  
without knowing the person well.]",
shame,"[ I have felt shame but am unable to remember any particular  
incident.]",
guilt,[ Whenever I do something prohibited or wrong I feel guilty.],
fear,"my son fell off the cot at the age of 5 months, I became  
very nervous and thought that it would cause defects in his head.  ",
anger,"I was very angry one day my husband ignored me and slept       
on a separate bed.  He had no reasons to doubt me or to neglect  
me and I had never imagined that he could do such a thing.",
sadness,"I heard the news of the death of my father.  It was in the  
evening and I was alone all night in my room trying to remember  
the face of my father.",
disgust,"One day my colleague misbehaved with me.  I felt disgusted and  
thought to myself that he could only do this because I was a  
woman.",
shame,"One day I addressed my husband in an abusive manner in front of  
his friends.  Later on I realized this myself and felt ashamed of  
myself.",
guilt,"My mother misunderstood me and prevented me from doing something.  
 In return I did not talk to her for a few days, only later on I  
realized that what she had done had been for my good.",
fear,"I felt afraid just before receiving the question paper of the  
part II exam.",
sadness,"On the last day of my school life I was very sad, specially on  
the farewell party day.  I felt sad to leave behind my beloved  
teachers and friends.",
disgust,"I was most disgusted I had to make a nagging three day  
journey recently from Calcutta to Bombay.  It was very boring and  
tiring.",
shame,"I remember that once, a friend did not co-operate with me due to  
some unavoidable reasons.  Unaware of this I treated her unjustly  
till I realized everything, and then I felt ashamad of my deeds. ",
sadness,my honest intentions were marred by another's jealousy.,
guilt,"an event took place in another's life and which I thought I  
could have avoided.",
neutral,"The day I was happiest was the day I received a phone call  
from Eve's Weekly to inform me that I had won the first prize of  
the All India Essay competition.  I had won this prize I was  
an under-graduate even post graduates had participated.  I  
had been judged by eminent judges and political scientists.",
sadness,"I have once been very sad and lonely.  This was I was trying  
to organize a play as a student (15 years).  Instead of  
materializing, it fizzled out.  The worst thing was that the play  
fell apart completely and I found myself weeping uncontrollably.   
Now I think of it, I laugh it off; but at that time it was  
intense.",
disgust,"This is an incident that many of us witness in our everyday life  
in a city like Bombay.  One day I was travelling by bus, three  
men dragged two fellows out of the bus.  Once outside they were  
beaten into pulp.  These two fellows, who got beaten, were pick-pockets  
and they were being beaten by all and sundry.  I thought to  
myself -""what is life?"".  It is one hell of a place where  
everyone is after someone else.  One waits to cut the throat of  
the other one just for a living, (money).  I think about  
such things - the purpose of life, etc, I feel very disgusted and  
dejected.",
anger,"A new gas connection was to be installed and the mechanic who came  
to do it was very rude to my mother and me.  I rushed to thhe  
dealer with my mother and had a fight with the dealer as he  
seemed to be unreasonable and was taking the mechanic's side.   
Ultimately the matter was resolved after my father went and spoke  
to him.  The mechanic was asked to apologize.",
disgust,"We had come back from a programme and we were all (three girls)     
staying over at another girls placce.  One of them started  
passing very nasty and outright bitchy remarks at me.  It was  
brought on by a male colleague's compliments to me, this girl was  
herself interested in this guy.  Bitchiness and catty remarks  
made by women never fail to disgust me.  I can particularly  
remember this incident as she knew that I had not encouraged the   
guy.",
shame,"I was learning judo and my instructor wanted me to assist him in  
teaching girls judo at a suburban college.  I was just a beginer,  
and he made me a green belt so that I would be able to command  
respect.  This was against my principles, and yet I allowed myself  
to listen to him.  I gave it up soon after, however I felt very  
ashamed at not sticking to my principles and at not having put my  
foot down earlier.",
guilt,"I was coming back home with my mother the purse I was  
carrying got stolen.  It was done so swifty that I did not  
realize what had happened till much later.  A lot of money and the  
keys of the house were lost.  I was guilt ridden at my  
carelessness.  I felt terrible as I do not normally loose things  
and this was quite important, especially the keys. 
",
fear,"I had gone to a school picnic and was left behind in the  
forest.",
anger,"I saw a few people beating a man who seemed to be a  
stranger.",
sadness,India lost the Benson and Hedges cricket trophy.,
guilt,"I was responsible for getting my friend run-out in a vital  
cricket match.",
neutral,"India won the Prudential cup by beating West-Indies in the  
final match and became the world cricket champion.  West-Indies  
was the strongest of the eight countries which participated in  
the competition.",
fear,"As a child, one evening I had read a novel about ghosts and I had  
thus spent a sleepless night as I kept feeling that there were  
ghosts dancing around me.",
anger,"Despite our good performance and excellent results the management  
refused to meet our demands.",
disgust,"I heard that a 14 years old girl had been raped by four  
rikshaw drivers in our town.",
shame,"I feel ashamed at the fact that even after 35 years of independence    
70% of the Indian poulation is still below the poverty line.",
guilt,"I read about the national and social spirit and self-discipline  
of the people of developed coutries like U.S.A, England, France,  
Germany etc.  Comparing this to the Indian people I felt guilty  
as they have no national spirit or self-discipline.",
neutral,"I felt happy at the settlement of our marriage, even though we  
are from different socio-linguistic backgrounds our parents  
agreed to the wedding without any conflict or discussion.  We had   
thought that they would object to the wedding but it did not happen. ",
fear,"One day, early morning my mother who is healthy fell ill.  There  
was no doctor or compounder near by and for a few hours -8 A.M to  
6 P.M she did not speak a single sentence, nor did she drink water  
or  milk.  There was no movement in her body and I felt really  
scared.  I almost lost my confidence about her survival.",
shame,"I had this feeling before my graduation and never dared to speak  
to my relatives and  friends.  Because of this feeling I would  
avoid situations, however I do not know the reason for this.",
guilt,"One day my mother forced me to eat more and I refused, the next  
day she served me more rice and mutton pieces than usual.  I  
saw this I got very angry and scolded her, and refused to eat.   
Later I felt guilty and asked her to excuse me.",
fear,"I was in my village one of my enemies had written a  
non-sense letter to a girl and he told the father of this girl  
that I was the culprit.  I got to know this I was scared as   
the girl's father was a worse man.",
anger,"I was doing research a few months ago, I had asked the  
Institute to sponsor me for a computer course which was held in  
TISS.  However, because of the administrative officer I could not  
get the money.",
sadness,"I was in Bombay one of my good friends was getting married  
and he had not informed me about it, this made me sad.",
disgust,"I once got a phone call stating ""one of your friend is in jail,  
please come and see him"".  I went to the jail and saw him, I  
was disgusted.",
shame,"Some time back I had signed a letter which I had not read.  What  
had happened is that something had been written against my  
friend and this went to the higher authorities.  My friend asked me   
-""you also signed ?""   ",
guilt,"One of my friends came to know through some other friends that I    
had applied for some course in an institute.  He asked me ""why  
did not you tell me, I would also have applied.""  At that I felt  
guilty.",
neutral,[ I am neutralfull to be alive every night.],
fear,[ I have not felt this emotion yet.],
anger,"[ On discovering the red-tapism and the bureaucratic, corrupt,  
decadent, degenerated infrastucture of every public utility,  
office and service; and the rampant corruption at every single  
level of education and other institutions.]",
sadness,"The death of Jaya Prakash Narayan caused a great deal of sadness  
as I believed that he was the only true democrat and a ray of  
hope on the Indian horizon.",
disgust,"[ This is an everyday feeling.  Many situational events : causes  
are unclean and dirty environment, illiteracy, poverty and  
neglect of human resources, disgust at the lack of perception on  
the part of us ( educated few) for the lack of drive and drive  
towards their redemption. ]",
shame,"I realized that I belonged to a country which is amongst the  
poorest in the world and that inspite of having the resources we  
do not utilize them.  I was ashamed at myself and my country,  
shame at the lack of parity between the lifestyles of the  
citizens.",
guilt,"I realized that I was not working hard enough and was not  
being useful as an individual to the society or the family, guilt  
at spending money on uncalled for activities - in short wasting  
my life.",
neutral,"My neutral knew no bounds I was selected for a job even before  
having finished my studies.",
fear,"I was scared I realized that I might miss the train which I  
was supposed to take.  I was 1500 Kilometres away from home and   
I heard the depart whistle I was still 150 feet away from the  
train.  I finally made it.",
anger,"I felt angry repeated pleas to the ticket collector and the  
co-passengers in order to make a queue fell on deaf ears.  I have  
this feeling whenever someone is not disciplined and methodic in  
doing his duty.",
sadness,"I am filled with gloom and sadness at the death of a person.   
More specifically, I felt sad after hearing the news of a  
death of a person who was hale and hearty and full of life, with 
vigour and plans for the next day but had no next day to cherish it.",
disgust,"I feel disgusted since I am unable to cope with all the wordly  
affairs as I spend much precious time to pursue my hobby and  
to be admist the people I love and long to be with.",
shame,"I always feel ashamed I do not succeed in accomplishing  
something in which I had put in all my efforts.",
guilt,"At times I have been attracted to conducts which are socially  
degraded due to their ill consequences, and then I feel guilty.",
neutral,India first won the world cup cricket tournament.,
fear,"I was then in the 10th standard and was going to my native place.  
 The last bus had already left and so I started walking, it soon  
became quite dark.  The road was a village road and was deserted,  
I was not even sure if that was the right way.  I finally reached  
home at 10 P.M.",
anger,"I was travelling from Delhi to Bombay.  I had booked a seat one  
month back and I had also got a telegram confirming this.   
However, in the train my name had been omitted from the  
reservation sheet, and the one seat that was still vacant was  
alloted to another person who paid for it despite my requests for the  
seat.  I was allowed to stay in the reserved compartment I  
paid money.",
sadness,"The news of the natural calamity, an earthquake in which hundreds   
of Mexican people died.",
disgust,"In Punjab, in the name of religion people killed each other  
during the agitation.",
neutral,"I felt happy at the end of a 10 day student camp.  We had shared  
our hopes and aspirations and in the open situation so generated, we  
had made strong frienships and experienced our own worth as well.  
 ",
fear,"One of my fellow students had bunked field work and in my attempt  
to cover up for him I myself was exposed, though not directly.   
We were to meet our field work suprevisor and we were afraid of  
the consequences.",
anger,"I had made an error in planning a programme and had publicly  
accepted the mistake, despite repeated requests not to bring the  
matter for discussion a professor kept constantly passing remarks.  
I reacted angrily. 
 ",
sadness,"I was in love with a girl but had to separate from her because of  
different commitments concerning life and career.  I loved her as  
a person but could not agree with the life the future would  
demand.  Parting from her was very sad.",
disgust,"Students on campus were unnecessarily creating trouble just to  
heckle the authorities - not to achieve something concrete, but  
to further their own interest.",
shame,"I had reacted angrily at a friend for no fault of his.  I had  
raised my voice and had not cared for his opinion.",
guilt,"I had promised to send something to a friend and it completely  
slipped my mind.  I felt guilty for having forgotten.",
neutral,"This is one feeling I never betray, but I must confess that the  
last time I slighty felt happy was I passed my M.A with a  
high rank.  This was a few years ago my friend told me about  
the result.",
fear,"A few weeks back I had a very important seminar and I had  
circulated my papers to all the panel members.  A day before the  
seminar I realized that I had inadvertantly burdened certain        
derivations and I had failed to correct it.  I feared that this     
would reflect very badly on my performance.  Fortunately none of   
the panel members detected it and I felt relieved.",
anger,"A few days back a friend of mine poked me in the ribs for fun's  
sake, though I had warned him an infinite number of times that it  
really hurts me, he did it again.  I usually ignore this but this  
time I flared up for a split second and threatened to bash him  
up.  This is the latest incident I lost my temper, though I  
felt very bad about it later.",
sadness,"The saddest moment in my life was I lost my younger sister a  
few years back.",
